document,focus_node,focus_type,focus_label,segment_id,segment_text,previous_segment_id,previous_segment_text,next_segment_id,next_segment_text,same_segment_entities,previous_segment_entities,next_segment_entities,current_hasParticipant,current_participationActors,current_resolution_status,audit_flag,original_review_status,original_reviewer_note,suggested_review_action,approved_target_xml_id,approved_basis,approved_confidence,participant_review_status,participant_reviewer_note
cab-001-042,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s008_a002,leco:Petition,petición,cab-001-042_s008,Se leyó otra petición de Juan R.,cab-001-042_s007,En este Cabildo se presentó una petición de Don Vicente de Ruesga solicita se le conceda una vencidad en esta ciudad los miembros del Cabildo acordaron asignarle un solar de tierra.,cab-001-042_s009,Parra quien pide un hierro para ganados.,,org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|same; person:person_cab-001-042_cab-001-042_s007_a004|Vicente de Ruesga|same; org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|same,,,,unresolved,unresolved,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-042_s008 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «petición». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.","Revisar candidatos del mismo segmento y, si no bastan, el contexto anterior/posterior.",,,,pending,
cab-001-042,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s001_a006,leco:Presentation,presentó,cab-001-042_s001,"En Tunja, el 21 de diciembre 1549 se llevó a cabo otra reeunión de su Cabildo, donde el capitan Martin Rojas presentó una carta de la costa de Cartagena, en la que advierte la visita de los oidores de la Real Audiencia, quien viene viajando, pasando por Velez y Tunja, por tal motivo hay lanecesidad de reparar los malos caminos y puentes; evitandoles asi algún accidente ó peligro.",,,cab-001-042_s002,"Se aprobó enviar ocho soldados y algunos peones con el capitan Martin Galeano, quien debe llevar azadones y hachas, para reparar el camino.",org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|before; person:person_cab-001-042_cab-001-042_s001_a005|Martin Rojas|before; org:org_cab-001-042_cab-001-042_s001_a009|Real Audiencia|after,,person:person_cab-001-042_cab-001-042_s002_a003|Martin Galeano|same,person:person_cab-001-042_cab-001-042_s001_a005|Martin Rojas,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-042_s001 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «presentó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
cab-001-042,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s007_a002,leco:Presentation,presentó,cab-001-042_s007,En este Cabildo se presentó una petición de Don Vicente de Ruesga solicita se le conceda una vencidad en esta ciudad los miembros del Cabildo acordaron asignarle un solar de tierra.,cab-001-042_s006,"Compra de una daga 1/2 peso, Limpiar una espada $1 peso, 1 Ventana llena con un bastidor $6 pesos,-1 Caja de 7 palmos $ pesos.(sigue lista).",cab-001-042_s008,Se leyó otra petición de Juan R.,org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|before; person:person_cab-001-042_cab-001-042_s007_a004|Vicente de Ruesga|after; org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|after,,,person:person_cab-001-042_cab-001-042_s007_a004|Vicente de Ruesga,,resolved,resolved_same_segment_after_REVIEW,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-042_s007 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «presentó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Target situado después del acto: revisar especialmente; puede ser objeto/destinatario y no participante actoral.,,,,pending,
cab-001-042,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s003_a001,leco:Sanction,pena,cab-001-042_s003,"Los pasos y fuentes; so pena de $1000 pesos del buen oro, al incumplimiento de la orden dada.",cab-001-042_s002,"Se aprobó enviar ocho soldados y algunos peones con el capitan Martin Galeano, quien debe llevar azadones y hachas, para reparar el camino.",cab-001-042_s004,Dado en Santafé a6 Diciembre de 1549.,,person:person_cab-001-042_cab-001-042_s002_a003|Martin Galeano|same,,,,unresolved,unresolved,keep_warning,Propuesta para revisión: en cab-001-042_s003 no se identifica un participante concreto e inequívoco para «pena». Mantener el warning; no crear una persona o grupo genérico solo para completar SHACL.,"Revisar candidatos del mismo segmento y, si no bastan, el contexto anterior/posterior.",,,,pending,
cab-001-042,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s008_a001,leco:ReadingAct,leyó,cab-001-042_s008,Se leyó otra petición de Juan R.,cab-001-042_s007,En este Cabildo se presentó una petición de Don Vicente de Ruesga solicita se le conceda una vencidad en esta ciudad los miembros del Cabildo acordaron asignarle un solar de tierra.,cab-001-042_s009,Parra quien pide un hierro para ganados.,,org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|same; person:person_cab-001-042_cab-001-042_s007_a004|Vicente de Ruesga|same; org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|same,,,,unresolved,unresolved,contextual_inference,"Propuesta para revisión: el participante de «leyó» no queda como sujeto inequívoco en cab-001-042_s008, pero puede inferirse por continuidad gramatical/institucional. Revisar el contexto inmediato y, si se acepta, registrar la relación como inferida con evidencia y confianza.","Revisar candidatos del mismo segmento y, si no bastan, el contexto anterior/posterior.",,,,pending,
cab-001-042,https://w3id.org/leco/data/co-ahrb-cab-001-d0042/event_cab-001-042_cab-001-042_s002_a001,leco:Approval,aprobó,cab-001-042_s002,"Se aprobó enviar ocho soldados y algunos peones con el capitan Martin Galeano, quien debe llevar azadones y hachas, para reparar el camino.",cab-001-042_s001,"En Tunja, el 21 de diciembre 1549 se llevó a cabo otra reeunión de su Cabildo, donde el capitan Martin Rojas presentó una carta de la costa de Cartagena, en la que advierte la visita de los oidores de la Real Audiencia, quien viene viajando, pasando por Velez y Tunja, por tal motivo hay lanecesidad de reparar los malos caminos y puentes; evitandoles asi algún accidente ó peligro.",cab-001-042_s003,"Los pasos y fuentes; so pena de $1000 pesos del buen oro, al incumplimiento de la orden dada.",person:person_cab-001-042_cab-001-042_s002_a003|Martin Galeano|after,org:org_cab-001-042_cab-001-042_s001_a003|Cabildo|same; person:person_cab-001-042_cab-001-042_s001_a005|Martin Rojas|same; org:org_cab-001-042_cab-001-042_s001_a009|Real Audiencia|same,,org:org_cab-001-042_cab-001-042_s001_a003|Cabildo; person:person_cab-001-042_cab-001-042_s002_a003|Martin Galeano,,resolved,multiple_current_targets,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-042_s002 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «aprobó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Verificar si la pluralidad está justificada o si alguna relación fue añadida heurísticamente.,,,,pending,
cab-001-046,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a002,leco:OrderAct,ordenó,cab-001-046_s002,"8 de marzo 1550, se ordenó dar al pregón el valor de los aranceles que debian pagar los carpinteros.",cab-001-046_s001,"En el Cabildo del 7 de Marzo de 1550 se trató lo relacionado al pago de aranceles por parte de los carpinteros, el Gobernador Miguel Diaz de Armendaris ordenó se cobrara dichos aranceles de acuerdo a lo establecido.",cab-001-046_s003,21 de marzo 1550.,,org:org_cab-001-046_cab-001-046_s001_a001|Cabildo|same; person:person_cab-001-046_cab-001-046_s001_a004|Miguel Diaz de Armendaris|same,,org:org_cab-001-046_cab-001-046_s001_a001|Cabildo,,resolved,resolved_previous_context,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-046_s002 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «ordenó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Relación contextual: confirmar continuidad discursiva y conservar provenance/confidence.,,,,pending,
cab-001-046,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s001_a005,leco:OrderAct,ordenó,cab-001-046_s001,"En el Cabildo del 7 de Marzo de 1550 se trató lo relacionado al pago de aranceles por parte de los carpinteros, el Gobernador Miguel Diaz de Armendaris ordenó se cobrara dichos aranceles de acuerdo a lo establecido.",,,cab-001-046_s002,"8 de marzo 1550, se ordenó dar al pregón el valor de los aranceles que debian pagar los carpinteros.",org:org_cab-001-046_cab-001-046_s001_a001|Cabildo|before; person:person_cab-001-046_cab-001-046_s001_a004|Miguel Diaz de Armendaris|before,,,org:org_cab-001-046_cab-001-046_s013_a001|Justicia y Regimiento; person:person_cab-001-046_cab-001-046_s001_a004|Miguel Diaz de Armendaris,,resolved,multiple_current_targets,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-046_s001 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «ordenó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Verificar si la pluralidad está justificada o si alguna relación fue añadida heurísticamente.,,,,pending,
cab-001-046,https://w3id.org/leco/data/co-ahrb-cab-001-d0046/event_cab-001-046_cab-001-046_s002_a003,leco:Proclamation,pregón,cab-001-046_s002,"8 de marzo 1550, se ordenó dar al pregón el valor de los aranceles que debian pagar los carpinteros.",cab-001-046_s001,"En el Cabildo del 7 de Marzo de 1550 se trató lo relacionado al pago de aranceles por parte de los carpinteros, el Gobernador Miguel Diaz de Armendaris ordenó se cobrara dichos aranceles de acuerdo a lo establecido.",cab-001-046_s003,21 de marzo 1550.,,org:org_cab-001-046_cab-001-046_s001_a001|Cabildo|same; person:person_cab-001-046_cab-001-046_s001_a004|Miguel Diaz de Armendaris|same,,,,unresolved,unresolved,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-046_s002 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «pregón». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.","Revisar candidatos del mismo segmento y, si no bastan, el contexto anterior/posterior.",,,,pending,
cab-001-055,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s004_a002,leco:Approval,aprobaron,cab-001-055_s004,"Los señores Justicia y Regimiento aprobaron los titulos de tierra solicitados, siempre y cuando no existan problemas con los naturales ó terceros.",cab-001-055_s003,"Tambien sepresentó otra petición por parte de Hernando Rojas, quien solicita unas tierras para ganados mayor en términos de Tunja.",cab-001-055_s005,Se ordenó dar al pregón en la plaza principal.,org:org_cab-001-055_cab-001-055_s004_a001|Justicia y Regimiento|before,person:person_cab-001-055_cab-001-055_s003_a002|Hernando Rojas|same,,org:org_cab-001-055_cab-001-055_s004_a001|Justicia y Regimiento,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-055_s004 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «aprobaron». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
cab-001-055,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a003,leco:Collection,cobrar,cab-001-055_s006,"En este Cabildo, se aprobó cobrar $40 pesos del buen oro en cada un año por los propios de la ciudad, en constancia firmaron los capituladores.",cab-001-055_s005,Se ordenó dar al pregón en la plaza principal.,,,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo|before,,,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-055_s006 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «cobrar». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
cab-001-055,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s006_a002,leco:Approval,aprobó,cab-001-055_s006,"En este Cabildo, se aprobó cobrar $40 pesos del buen oro en cada un año por los propios de la ciudad, en constancia firmaron los capituladores.",cab-001-055_s005,Se ordenó dar al pregón en la plaza principal.,,,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo|before,,,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-055_s006 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «aprobó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
cab-001-055,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a002,leco:Proclamation,pregón,cab-001-055_s005,Se ordenó dar al pregón en la plaza principal.,cab-001-055_s004,"Los señores Justicia y Regimiento aprobaron los titulos de tierra solicitados, siempre y cuando no existan problemas con los naturales ó terceros.",cab-001-055_s006,"En este Cabildo, se aprobó cobrar $40 pesos del buen oro en cada un año por los propios de la ciudad, en constancia firmaron los capituladores.",,org:org_cab-001-055_cab-001-055_s004_a001|Justicia y Regimiento|same,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo|same,,,unresolved,unresolved,keep_warning,Propuesta para revisión: en cab-001-055_s005 no se identifica un participante concreto e inequívoco para «pregón». Mantener el warning; no crear una persona o grupo genérico solo para completar SHACL.,"Revisar candidatos del mismo segmento y, si no bastan, el contexto anterior/posterior.",,,,pending,
cab-001-055,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s002_a002,leco:Presentation,presentó,cab-001-055_s002,"Se llevó a cabo otra reunión del Cabildo, en la que se presentó ua petición de Martin Sanchez Ropero, quien pide un sitio para construir un molino cerca al puente del camino, real.",cab-001-055_s001,"Tunja, 7 de Noviembre 1550.",cab-001-055_s003,"Tambien sepresentó otra petición por parte de Hernando Rojas, quien solicita unas tierras para ganados mayor en términos de Tunja.",org:org_cab-001-055_cab-001-055_s002_a001|Cabildo|before; person:person_cab-001-055_cab-001-055_s002_a004|Martin Sanchez Ropero|after,,person:person_cab-001-055_cab-001-055_s003_a002|Hernando Rojas|same,person:person_cab-001-055_cab-001-055_s002_a004|Martin Sanchez Ropero,,resolved,resolved_same_segment_after_REVIEW,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-055_s002 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «presentó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Target situado después del acto: revisar especialmente; puede ser objeto/destinatario y no participante actoral.,,,,pending,
cab-001-055,https://w3id.org/leco/data/co-ahrb-cab-001-d0055/event_cab-001-055_cab-001-055_s005_a001,leco:OrderAct,ordenó,cab-001-055_s005,Se ordenó dar al pregón en la plaza principal.,cab-001-055_s004,"Los señores Justicia y Regimiento aprobaron los titulos de tierra solicitados, siempre y cuando no existan problemas con los naturales ó terceros.",cab-001-055_s006,"En este Cabildo, se aprobó cobrar $40 pesos del buen oro en cada un año por los propios de la ciudad, en constancia firmaron los capituladores.",,org:org_cab-001-055_cab-001-055_s004_a001|Justicia y Regimiento|same,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo|same,org:org_cab-001-055_cab-001-055_s002_a001|Cabildo,,resolved,resolved_next_context_REVIEW,keep_warning,Propuesta para revisión: en cab-001-055_s005 no se identifica un participante concreto e inequívoco para «ordenó». Mantener el warning; no crear una persona o grupo genérico solo para completar SHACL.,Target solo aparece en el segmento siguiente; requiere revisión humana cuidadosa.,,,,pending,
cab-001-056,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a001,leco:Approval,aprobó,cab-001-056_s002,"En esta reunión se aprobó tapar los ""oyos"" de la ciudad dentro de un plazo de diez dias so pena de $10 pesos del buen oro por incumplimiento de lo ordenado.",cab-001-056_s001,"Tunja, Cabildo 19 noviembre de 1550.",cab-001-056_s003,"En este Cabildo mandaron los señores capituladores que los vecinos que tienen molino, lleven un tomin de buen oro ó el trigo, so pena de $2 pesos del buen oro, ademas debe pesar el trigo.",,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo|same,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo|same,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo,,resolved,resolved_previous_context,contextual_inference,"Propuesta para revisión: el participante de «aprobó» no queda como sujeto inequívoco en cab-001-056_s002, pero puede inferirse por continuidad gramatical/institucional. Revisar el contexto inmediato y, si se acepta, registrar la relación como inferida con evidencia y confianza.",Relación contextual: confirmar continuidad discursiva y conservar provenance/confidence.,,,,pending,
cab-001-056,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s002_a002,leco:Sanction,pena,cab-001-056_s002,"En esta reunión se aprobó tapar los ""oyos"" de la ciudad dentro de un plazo de diez dias so pena de $10 pesos del buen oro por incumplimiento de lo ordenado.",cab-001-056_s001,"Tunja, Cabildo 19 noviembre de 1550.",cab-001-056_s003,"En este Cabildo mandaron los señores capituladores que los vecinos que tienen molino, lleven un tomin de buen oro ó el trigo, so pena de $2 pesos del buen oro, ademas debe pesar el trigo.",,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo|same,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo|same,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo,,resolved,resolved_previous_context,keep_warning,Propuesta para revisión: en cab-001-056_s002 no se identifica un participante concreto e inequívoco para «pena». Mantener el warning; no crear una persona o grupo genérico solo para completar SHACL.,Relación contextual: confirmar continuidad discursiva y conservar provenance/confidence.,,,,pending,
cab-001-056,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s004_a001,leco:OrderAct,ordenó,cab-001-056_s004,"Para la venta de la harina se debe empacar en mochilas y costales, finalmente se ordenó notificar a los señores de los molinos.",cab-001-056_s003,"En este Cabildo mandaron los señores capituladores que los vecinos que tienen molino, lleven un tomin de buen oro ó el trigo, so pena de $2 pesos del buen oro, ademas debe pesar el trigo.",cab-001-056_s005,En este cabildo se acordó no construir más de un monasterio de San Francisco y se mandó realizar los repartimientos a los pobres de la ciudad.,,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo|same,org:org_cab-001-056_cab-001-056_s001_a002|cabildo|same,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo,,resolved,resolved_previous_context,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-056_s004 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «ordenó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Relación contextual: confirmar continuidad discursiva y conservar provenance/confidence.,,,,pending,
cab-001-056,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s003_a003,leco:Sanction,pena,cab-001-056_s003,"En este Cabildo mandaron los señores capituladores que los vecinos que tienen molino, lleven un tomin de buen oro ó el trigo, so pena de $2 pesos del buen oro, ademas debe pesar el trigo.",cab-001-056_s002,"En esta reunión se aprobó tapar los ""oyos"" de la ciudad dentro de un plazo de diez dias so pena de $10 pesos del buen oro por incumplimiento de lo ordenado.",cab-001-056_s004,"Para la venta de la harina se debe empacar en mochilas y costales, finalmente se ordenó notificar a los señores de los molinos.",org:org_cab-001-056_cab-001-056_s001_a002|Cabildo|before,,,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-056_s003 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «pena». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
cab-001-056,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a003,leco:OrderAct,mandó,cab-001-056_s005,En este cabildo se acordó no construir más de un monasterio de San Francisco y se mandó realizar los repartimientos a los pobres de la ciudad.,cab-001-056_s004,"Para la venta de la harina se debe empacar en mochilas y costales, finalmente se ordenó notificar a los señores de los molinos.",,,org:org_cab-001-056_cab-001-056_s001_a002|cabildo|before,,,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-056_s005 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «mandó». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
cab-001-056,https://w3id.org/leco/data/co-ahrb-cab-001-d0056/event_cab-001-056_cab-001-056_s005_a004,leco:RepartimientoAct,repartimientos,cab-001-056_s005,En este cabildo se acordó no construir más de un monasterio de San Francisco y se mandó realizar los repartimientos a los pobres de la ciudad.,cab-001-056_s004,"Para la venta de la harina se debe empacar en mochilas y costales, finalmente se ordenó notificar a los señores de los molinos.",,,org:org_cab-001-056_cab-001-056_s001_a002|cabildo|before,,,org:org_cab-001-056_cab-001-056_s001_a002|Cabildo,,resolved,resolved_same_segment_before,explicit_recoverable,"Propuesta para revisión: el segmento cab-001-056_s005 contiene persona(s), grupo(s) o institución(es) explícitamente vinculados al acto «repartimientos». Recuperar al menos un leco:hasParticipant desde la entidad ya anotada. No asignar un rol procesal más específico salvo evidencia textual.",Comprobar que la mención anterior al acto funciona realmente como actor/participante y no como autoridad/destinatario.,,,,pending,
